country	state_province	city	address	postcode	latitude	longitude
Canada	Quebec	883107|120956	1500 - Avenue Atwater	H3Z 1X5	45.489417	-73.5852984
Canada	Quebec	883108|120964	6775 Rue St-hubert	H2S 2M7	45.538394	-73.607515
Canada	Quebec	Westmount	1236 Ave Greene	H2K 0C8	45.4863143	-73.58869492
Canada	Quebec	Saguenay	2728 - Boulevard Du	G7S 5C3	48.43336439	-71.17347734
Canada	Quebec	Montreal	800 - Rue De La Gauchetière O	H2L 2N5	45.499623	-73.565244
Canada	Quebec	Quebec	4 - Côte De La Fabrique	G1R 3V7	46.814158	-71.206787
Canada	Quebec	Montreal	3785 - Boulevard St-laurent	H2W 1X8	45.5154952	-73.5756194
Canada	Quebec	Montreal	1745 Rue Fleury E	H2C 1T3	45.566777	-73.65461
Canada	Quebec	Montreal	"5915 Rue Bélanger, Unit 5931"	H1T 1G8	45.5839104	-73.5725291
Canada	Quebec	Mirabel	17255 Ch Victor	J7P 1P3	45.69323263	-73.94196639
Canada	Quebec	Saint-laurent	8300 Trans-canada Hwy	H4S 1T9	45.5088774	-73.6875187
Canada	Quebec	89111|109261	Cascades & Hwy 50	J0V 1R0	45.62580346	-75.02026244
Canada	Quebec	Sherbrooke	"2600 College Bishop's University, Bishop's University"	J1M 1Z7	45.3656974	-71.8491875
Canada	Quebec	90468|109242	"2661, Av. Van Horne"	H3S 1P6	45.508929	-73.625108
Canada	Quebec	Acton Vale	1333 Rue Acton Route 116	J0H 1A0	45.6441508	-72.5711602
Canada	Quebec	Alma	1049 Av Du Pont Sud	G8B 0E8	48.534535	-71.64821852
Canada	Quebec	Alma	1775 Ave Du Pont S	G8B 6N3	48.523861	-71.652705
Canada	Quebec	Alma	245 8e Ave	G8L 1Z5	48.5968358	-71.6774738
Canada	Quebec	Alma	"655, Avenue Du Pont Nord Centre"	G8B 7W9	48.561431	-71.641698
Canada	Quebec	Amos	31 Rue Principale Nord	J9T 2K7	48.5726427	-78.1165442
Canada	Quebec	Amos	311 6e Rue Ouest	J9T 2V6	48.568247	-78.131852
Canada	Quebec	Amqui	394 Route 132 Ouest	G5J 2G6	48.475335	-67.440446
Canada	Quebec	Anjou	"10005, Boul Louis H Lafontaine"	H1J 2M5	45.611196	-73.5833332
Canada	Quebec	Anjou	7150 Rue Jarry Est	H1J 1G5	45.6021032	-73.5748487
Canada	Quebec	Anjou	"7295, Boul Des Galeries-danjou"	H1M 2W2	45.598213	-73.560027
Canada	Quebec	Anjou	"7500, Boul Des Galeries-danjou"	H1M 3M4	45.597615	-73.567666
Canada	Quebec	Anjou	"9201, Boul. Metropolitain"	H1J 1K2	45.618795	-73.5555535
Canada	Quebec	Asbestos	400 Boulevard St-luc	J1T 2W2	45.780749	-71.938885
Canada	Quebec	Ascot Corner	5556 Route 112	J0B 1A0	45.4458676	-71.76952845
Canada	Quebec	Baie-comeau	316 Boul La Salle	G4Z 2W4	49.214022	-68.191103
Canada	Quebec	Baie-comeau	"665, Boul. Lafleche"	G5C 1C4	49.20144832	-68.25606526
Canada	Quebec	Baie-saint-paul	995 Boul Mgr-de-laval	G3Z 2W4	47.4500857	-70.5227551
Canada	Quebec	Beaconsfield	108 Beaurepaire Dr	H9W 0A1	45.433601	-73.847662
Canada	Quebec	Beauceville	551 Blvd Renault	G5X 1N3	46.21380305	-70.7763942
Canada	Quebec	Beauharnois	317 Route De Maple Grove	J6N 1M2	45.316418	-73.863268
Canada	Quebec	Beauport	"3319, Du Carrefour"	G1C 7E1	46.862649	-71.215358
Canada	Quebec	Beauport	"625, Rue Clemenceau"	G1C 4N6	46.8743759	-71.1970193
Canada	Quebec	Becancour	4850 Av Fardel	G9H 1V6	46.2724816	-72.505166
Canada	Quebec	Beloeil	"180, Rue Serge-pepin"	J3G 0K1	45.5924939	-73.200686
Canada	Quebec	Beloeil	265 Boulevard De L'industrie Suite 104	J3G 0V1	45.596362	-73.200094
Canada	Quebec	Berthierville	1041 Av Gilles Villeneuve	J0K 1A0	46.087781	-73.1950666
Canada	Quebec	Blainville	"1135, Boul. Cure-labelle"	J7C 2N2	45.67935	-73.889409
Canada	Quebec	Blainville	"350, Boul. De La Seigneurie O"	J7C 5A1	45.663411	-73.879845
Canada	Quebec	Blainville	"50, Boul. De La Seigneurie Out"	J7C 5M3	45.6670506	-73.871011
Canada	Quebec	Bois-des-filion	903 Boul Industriel	J6Z 4T3	45.67994	-73.768857
Canada	Quebec	Boisbriand	160 6e Ave	J7G 1C1	45.61671135	-73.81764469
Canada	Quebec	Boisbriand	2320 Boul Du Faubourg	J7H 1S3	45.624405	-73.84605
Canada	Quebec	Boisbriand	"355, Montee Sanche"	J7G 2E7	45.627415	-73.824488
Canada	Quebec	Boisbriand	Chemin De La Cote-nord	J7E 4H5	45.64426203	-73.87069303
Canada	Quebec	Boischatel	5556 Boul Ste-anne	G0A 1H0	46.8987329	-71.122208
Canada	Quebec	Boucherville	1221 Rue Nobel	J4B 8E4	45.5689707	-73.4438534
Canada	Quebec	Boucherville	1560 Boul De Montarville	J4B 5Y3	45.566996	-73.40711
Canada	Quebec	Boucherville	220 Chemin Du Tremblay	J4B 8H7	45.5643431	-73.4204999
Canada	Quebec	Boucherville	511 Rue Samuel-de-champlain	J4B 6B6	45.6001711	-73.4457356
Canada	Quebec	Bromont	1 Rue St Denis	J2L 3G2	45.33292665	-72.64844106
Canada	Quebec	Brossard	"1155 Boul Rome, #112"	J4W 3J1	45.456912	-73.4912987
Canada	Quebec	Brossard	"2141, Boul. Lapiniere"	J4W 1L7	45.4750343	-73.4725339
Canada	Quebec	Brossard	5525 Av Auteuil	J4Z 1M3	45.4784367	-73.4491388
Canada	Quebec	Brossard	6598 Boul Taschereau	J4W 3G1	45.469849	-73.4682982
Canada	Quebec	Brossard	"7305, Boul. Grande-allee"	J4Z 0E3	45.4581678	-73.41958616
Canada	Quebec	Brossard	7500 Boul Taschereau	J4W 3K8	45.455	-73.465989
Canada	Quebec	Brossard	8075 Blvd Du Quartier	J4Y 0N6	45.43924885	-73.44308103
Canada	Quebec	Brossard	8270 Boul Taschereau	J4X 1C2	45.44753895	-73.47057539
Canada	Quebec	Brossard	"8700, Boul. Leduc, Suite 10, Suite 10"	J4Y 0G4	45.45018857	-73.444412
Canada	Quebec	Brownsburg-chatham	127 Rte Du Canton	J8G 1Z3	45.6311302	-74.3955502
Canada	Quebec	Candiac	102 St Francois-xavier	J5R 4Z5	45.382255	-73.535384
Canada	Quebec	Candiac	400 Rue Strasbourg	J5R 0B4	45.371492	-73.515328
Canada	Quebec	Cantley	"415, Montée De La Source"	J8V 3B5	45.5384967	-75.77170905
Canada	Quebec	Cap-aux-meules	368 Chemin Principal	G4T 1C9	47.3769816	-61.86602099
Canada	Quebec	Carignan	1477 Chemin De Chambly  A Coté De La Station Shell	J3L 0J6	45.4649523	-73.3444705
Canada	Quebec	Chambly	"3601 Boul Frechette, Suite 1"	J3L 0A7	45.4281703	-73.3105519
Canada	Quebec	Chambly	"697, Rue Lariviere"	J3L 1L4	45.452623	-73.30082
Canada	Quebec	Chandler	499 Ave Rehel	G0C 1K0	48.349587	-64.677321
Canada	Quebec	Chateauguay	17 Boul St Jean-baptiste	J6J 3H5	45.3673445	-73.7108945
Canada	Quebec	Chateauguay	251-a Boul D'anjou	J6J 2R4	45.359723	-73.722914
Canada	Quebec	Chateauguay	262 Boul St Jean-baptiste	J6K 3C2	45.3459306	-73.7234714
Canada	Quebec	Chicoutimi	"1050, Ste-genevieve"	G7G 2G6	48.451707	-71.089977
Canada	Quebec	Chicoutimi	1401 Boul Talbot	G7H 6E1	48.4056304	-71.0570229
Canada	Quebec	Chicoutimi	1494 Boul Talbot	G7H 4C2	48.40227405	-71.0612102
Canada	Quebec	Chicoutimi	1750 Boul St Paul	G7J 4N1	48.3997975	-71.1019442
Canada	Quebec	Chicoutimi	1997 Boul Talbot	G7J 8C4	48.39309	-71.070497
Canada	Quebec	Chicoutimi	2075 Tadoussac	G7G 2V1	48.4403402	-71.0605188
Canada	Quebec	Coaticook	237 Rue Main Est	J1A 1N4	45.1327065	-71.8005164
Canada	Quebec	Contrecoeur	4950 Rue Des Patriotes	J0L 1C0	45.85241365	-73.22821723
Canada	Quebec	Coteau Du Lac	61 Route 201	J0P 1B0	45.3010702	-74.182637
Canada	Quebec	Cowansville	1615 Rue Du Sud	J2K 2Z4	45.1906997	-72.7550734
Canada	Quebec	Cowansville	"761, Boul. J. Andre Deragon"	J2K 5G6	45.212291	-72.715864
Canada	Quebec	Degelis	"1169 Ave De L'accueil, #1175"	G5T 0B9	47.54405	-68.632039
Canada	Quebec	Delson	19 Boulvard Georges-gagne Sud	J5B 2C9	45.3748635	-73.5412607
Canada	Quebec	Deschambault	152 Route Dussault	G0A 1S0	46.64357706	-71.99965012
Canada	Quebec	Deux-montagnes	2650 Boul Des Promenades	J7R 6L2	45.54183	-73.920043
Canada	Quebec	Dollard-des-ormeaux	1350 Boul Sunnybrooke	H9B 2W5	45.4908338	-73.7770975
Canada	Quebec	Dollard-des-ormeaux	3340 Boul Des Sources	H9B 1Z9	45.483246	-73.7970418
Canada	Quebec	Dollard-des-ormeaux	3580 Boul St Jean	H9G 1W8	45.470249	-73.832575
Canada	Quebec	Dollard-des-ormeaux	3760 Boul Des Sources	H9B 1Z9	45.4886673	-73.80253692
Canada	Quebec	Dollard-des-ormeaux	"4932, Boul. Des Sources"	H8Y 3C9	45.5062526	-73.82009098
Canada	Quebec	Donnacona	212 Route 138	G3M 1C2	46.68199294	-71.72873059
Canada	Quebec	Dorval	"1300, Rte Transcanadienne Sud"	H9P 1H7	45.48853	-73.770446
Canada	Quebec	Dorval	2380 Boul Hymus	H9P 1J9	45.4762756	-73.7886393
Canada	Quebec	Dorval	395 Av	H9S 3H6	45.44616285	-73.74076332
Canada	Quebec	Dorval	400 Cote-vertu Ouest	H4S 1Y9	45.47395	-73.728393
Canada	Quebec	Dorval	"475, Avenue Dumont #107"	H9S 5W2	45.44767	-73.751226
Canada	Quebec	Dorval	975 Boul Roméo Vachon Nord	H4Y 1H1	45.4647437	-73.7504712
Canada	Quebec	Dorval	975 Romeo Vachon Blvd N	H4Y 1H1	45.45816	-73.750024
Canada	Quebec	Drummondville	1190 Boul Lemire	J2C 7W6	45.875845	-72.518878
Canada	Quebec	Drummondville	2050 Boul St Joseph	J2B 1R7	45.8766896	-72.4855932
Canada	Quebec	Drummondville	2279 Boul Mercure	J2B 3R8	45.8515084	-72.4563246
Canada	Quebec	Drummondville	2710 Rue St Pierre	J2C 0P9	45.865909	-72.524528
Canada	Quebec	Drummondville	300 Boul St Joseph	J2C 2A8	45.8972915	-72.520854
Canada	Quebec	Farnham	"825, Rue Lucien-chenier"	J2N 0A9	45.287905	-72.99335
Canada	Quebec	Forestville	"181, Route 138 Ouest"	G0T 1E0	48.7288423	-69.0974147
Canada	Quebec	Gaspé	100 Rue De La Reine	G4X 1T2	48.8306286	-64.48240309
Canada	Quebec	Gatineau	10 Rue De La Fabrique	J9J 2X3	45.41034385	-75.8576491
Canada	Quebec	Gatineau	1015 Ch De Masson	J8M 1R4	45.55824215	-75.41981344
Canada	Quebec	Gatineau	"1100, Boulevard Maloney Ouest"	J8T 6G3	45.4754056	-75.6981268
Canada	Quebec	Gatineau	1223 Rue De Neuville	J8M 1W2	45.5310734	-75.4956929
Canada	Quebec	Gatineau	"140, Promenade Du Portage"	J8X 4B6	45.425793	-75.714931
Canada	Quebec	Gatineau	160 Lepine Blvd	J8L 4M4	45.574481	-75.403544
Canada	Quebec	Gatineau	165 Rue Principale	J9H 3M9	45.39563425	-75.8386036
Canada	Quebec	Gatineau	2 Av Du Pont Sud	J8V 1E5	45.488236	-75.747696
Canada	Quebec	Gatineau	200 Promenade Du Portage	J8X 4B7	45.4269478	-75.7144544
Canada	Quebec	Gatineau	208 Boul St Raymond	J9A 3H6	45.43679435	-75.7665445
Canada	Quebec	Gatineau	"210, Boul. De La Cite Des Jeunes"	J8Y 6L1	45.44907295	-75.7546175
Canada	Quebec	Gatineau	25 Boul De Lucerne	J9H 1L9	45.386213	-75.805491
Canada	Quebec	Gatineau	25 Ch De La Savane	J8T 8A4	45.47538945	-75.70280115
Canada	Quebec	Gatineau	"327, Boul. Maloney Est"	J8P 1E2	45.4848666	-75.64308515
Canada	Quebec	Gatineau	"378, Boul. Greber"	J8T 5R6	45.4810149	-75.70202263
Canada	Quebec	Gatineau	405 Ch Vanier	J9J 3H9	45.4137459	-75.8078808
Canada	Quebec	Gatineau	"415, Boul. De La Verendrye Est"	J8R 1N2	45.50106028	-75.64876979
Canada	Quebec	Gatineau	"415, Montee Paiement"	J8P 0B1	45.4908445	-75.67605201
Canada	Quebec	Gatineau	46 Boulevard Greber	J8T 3P6	45.50326075	-75.67957759
Canada	Quebec	Gatineau	650 Boul St Joseph	J8Y 4A8	45.45222625	-75.73817103
Canada	Quebec	Gatineau	"740, Montee Paiement"	J8R 4A3	45.5038635	-75.67660227
Canada	Quebec	Gatineau	894 Boul St Joseph	J8Z 1S9	45.464837	-75.738925
Canada	Quebec	Gatineau	933 Boul Maloney Est	J8P 1H8	45.4913822	-75.59333733
Canada	Quebec	Granby	1020 Rue Principale	J2J 2N7	45.4166588	-72.7612331
Canada	Quebec	Granby	1203 Rue De Rouyn	J0E 1E0	45.36083598	-72.93503308
Canada	Quebec	Granby	315 Denison Est	J2H 2R6	45.3945857	-72.7036862
Canada	Quebec	Granby	575 Rue St Hubert	J2H 1Y5	45.4228286	-72.7260314
Canada	Quebec	Granby	80 Rue Robinson Sud	J2G 7L4	45.4058368	-72.7433309
Canada	Quebec	Greenfield Park	3319 Boul Taschereau	J4V 2H5	45.49216881	-73.47751945
Canada	Quebec	Grenville	35 Maple St	J0V 1J0	45.6236162	-74.5928442
Canada	Quebec	Havre-saint-pierre	"938-958, Boul Du Cometique"	G0G 1P0	50.243143	-63.590064
Canada	Quebec	Hemmingford	638 Route 219	J0L 1H0	45.0562365	-73.5848774
Canada	Quebec	Inukjuak		J0M 1M0	58.4803	-78.1336
Canada	Quebec	Joliette	101 Joseph Arthur St	J6E 4S5	46.02163477	-73.42460026
Canada	Quebec	Joliette	"531, Rue St-charles-borromee N"	J6E 4S5	46.0364979	-73.4421138
Canada	Quebec	Joliette	900 Rue Saint Pierre Sud	J6E 3Z1	46.01041219	-73.43142
Canada	Quebec	Jonquiere	"2390, Boul. Rene-levesque"	G7S 5Y5	48.42030871	-71.21035761
Canada	Quebec	Jonquiere	2667 Boul Du Royaume	G7S 5B5	48.404972	-71.170455
Canada	Quebec	Jonquiere	3587 Boul Harvey	G7X 3B5	48.4119061	-71.23211203
Canada	Quebec	Jonquiere	3820 Boul. Harvey	G7X 8T5	48.4140032	-71.2471356
Canada	Quebec	Jonquiere	3895 Rue Des Mouettes	G7X 0M4	48.3966547	-71.2528416
Canada	Quebec	Kahnawake	Route 132 @ Junction Of Hwy 30 Coté De La Station Harnois	J0L 1B0	45.40357083	-73.67097691
Canada	Quebec	Kirkland	3140 Rue Jean-yves	H9J 2R6	45.441014	-73.88809
Canada	Quebec	Kuujjurapik	General Delivery	J0M 1G0	55.2965	-77.7433
Canada	Quebec	L'ancienne-lorette	1225 Autoroute Duplessis	G2G 2B4	46.78663336	-71.35150257
Canada	Quebec	L'ancienne-lorette	6095 Boul Wilfrid-hamel	G2E 5W2	46.798448	-71.341424
Canada	Quebec	L'assomption	"840, Boul. L'ange-gardien Nord"	J5W 1P6	45.8396546	-73.4143575
Canada	Quebec	L'epiphanie	199 Rue Payette	J5X 2A1	45.84163385	-73.48160399
Canada	Quebec	L'ile-perrot	104 Boul Don-quichotte	J7V 6L7	45.387713	-73.961689
Canada	Quebec	L'ile-perrot	"114, Boul. Grand"	J7V 6L7	45.395106	-73.958227
Canada	Quebec	La Baie	1000 Rue Bagot	G7B 2N9	48.338661	-70.88186827
Canada	Quebec	La Plaine	5481 Boul Laurier	J7M 1C3	45.753846	-73.709427
Canada	Quebec	La Pocatiere	221 Av Industrielle	G0R 1Z0	47.36941713	-70.04583932
Canada	Quebec	La Prairie	1050 Blvd Taschereau	J5R 1W6	45.4055954	-73.4984721
Canada	Quebec	La Prairie	"995 Boulevard Des Pres-verts, Suite #100"	J5R 0R3	45.40539333	-73.46324046
Canada	Quebec	La Sarre	169 2ième Rue Est	J9Z 2G5	48.8000956	-79.2010223
Canada	Quebec	La Sarre	632 2e Rue	J9Z 2S5	48.78956346	-79.20040474
Canada	Quebec	La Tuque	1044 Boul Ducharme	G9X 3C4	47.42318	-72.784767
Canada	Quebec	Lac-brome	478 Chemin Knowlton	J0E 1V0	45.21414958	-72.5301051
Canada	Quebec	Lac-megantic	3793 Rue Laval	G6B 1A6	45.587155	-70.902104
Canada	Quebec	Lachenaie	"400, Montee Des Pionniers"	J6V 1N9	45.7128537	-73.5118805
Canada	Quebec	Lachine	"10592, Ch De La Cote-de-liesse"	H8T 1A4	45.4635536	-73.7202188
Canada	Quebec	Lachine	2525 Rue Victoria	H8S 1Y5	45.4356425	-73.6874169
Canada	Quebec	Lachine	5 Ave St Pierre	H8R 4E1	45.4421428	-73.6463925
Canada	Quebec	Lachute	484 Av Bethany	J8H 4H5	45.63868	-74.328112
Canada	Quebec	Lachute	610 Rue Principale	J8H 1Y9	45.657375	-74.331146
Canada	Quebec	Lasalle	"7077, Boul. Newman"	H8N 1X1	45.4481128	-73.615415
Canada	Quebec	Lasalle	8080 Boul Champlain	H8P 1B3	45.4274183	-73.60858795
Canada	Quebec	Lasalle	8390 Boul Newman	H8N 1X9	45.4325014	-73.6286699
Canada	Quebec	Lasalle	8481 Boul Newman	H8N 2Y7	45.4323226	-73.6319617
Canada	Quebec	Laurier-station	128 Boul Laurier	G0S 1N0	46.538285	-71.637551
Canada	Quebec	Laval	"1340, Boul. Le Corbusier, Local C2"	H7N 6J5	45.558252	-73.726174
Canada	Quebec	Laval	"1440 Boulevard CurÃ©-labelle, , Qc H7v 2w1"	H7V 2W1	45.547882	-73.756638
Canada	Quebec	Laval	1664 Boul Des Laurentides	H7M 2P4	45.595139	-73.720761
Canada	Quebec	Laval	"1845, Boul. St-elzear Ouest"	H7L 3N6	45.584339	-73.750114
Canada	Quebec	Laval	1849 Boul St Martin Ouest	H7S 1N2	45.566413	-73.731433
Canada	Quebec	Laval	"2025, Boul. Arthur-sauve"	H7R 3W8	45.553575	-73.869756
Canada	Quebec	Laval	"2070, Boulevard Des Laurentides Vimont"	H7M 2R5	45.606853	-73.733241
Canada	Quebec	Laval	2145 Curé-labelle	H7T 1R1	45.556955	-73.766087
Canada	Quebec	Laval	2305 Boul Industriel	H7S 1P8	45.5819883	-73.7323248
Canada	Quebec	Laval	2465 Boul Saint Martin E	H7E 4X6	45.599024	-73.685137
Canada	Quebec	Laval	2656 Boul Daniel-johnson	H7T 2K1	45.569263	-73.759738
Canada	Quebec	Laval	2910 Rue Etienne-lenoir	H7R 0A3	45.560893	-73.817447
Canada	Quebec	Laval	2910 Rue Lucien-l'allier	H7P 6C7	45.56116	-73.791405
Canada	Quebec	Laval	"301-1895, Boul. Rene-laennec, #301"	H7M 5E2	45.6068475	-73.7164124
Canada	Quebec	Laval	"3035 Blvd De Carrefour, Suite G001"	H7T 1C8	45.5722211	-73.7538337
Canada	Quebec	Laval	3099 De La Concorde Est	H7W 4L8	45.593269	-73.667486
Canada	Quebec	Laval	3265 Boul St Martin	H7T 1S2	45.9592501	-70.6562051
Canada	Quebec	Laval	"3509, Boul. Dagenais Ouest Place Fabreville"	H7P 1V8	45.5765582	-73.8106166
Canada	Quebec	Laval	3665 Autoroute 440 Est	H7E 5K3	45.609169	-73.722287
Canada	Quebec	Laval	4333 Autoroute Chomedey Ouest	H7P 6C6	45.562608	-73.819116
Canada	Quebec	Laval	460 Cure-labelle Blvd	H7P 2P1	45.579499	-73.787194
Canada	Quebec	Laval	4636 Boul Samson	H7W 2H3	45.528582	-73.757579
Canada	Quebec	Laval	475 Boul De L'avenir	H7M 5H9	45.560119	-73.718039
Canada	Quebec	Laval	489 Boul Des Laurentides	H7G 2V2	45.569969	-73.691063
Canada	Quebec	Laval	5250 Boul Arthur-sauve	H7R 3X7	45.550244	-73.867685
Canada	Quebec	Laval	5700 Boul Des Laurentides	H7K 2K2	45.629019	-73.753499
Canada	Quebec	Laval	"625, Boul. Cure-labelle"	H7L 5R7	45.590295	-73.787108
Canada	Quebec	Laval	650 Boul Des Laurentides	H7G 2V9	45.572281	-73.694612
Canada	Quebec	Laval	760 Rue Desserte Ouest	H7X 3S9	45.55352202	-73.72760534
Canada	Quebec	Laval	"825, Boul. Vanier"	H7C 2R3	45.604506	-73.651036
Canada	Quebec	Lavaltrie	79 Ch De	J5T 2H5	45.892315	-73.294128
Canada	Quebec	Le Gardeur	225 Rue St Paul	J5Z 2H9	45.7572411	-73.4797978
Canada	Quebec	Les Coteaux	"340, Montee Du Comte"	J7X 1A8	45.26544135	-74.22008875
Canada	Quebec	Levis	1070 Boul. Guillaume-couture	G6W 0R8	46.732131	-71.268351
Canada	Quebec	Levis	"1200, Boul Alphonse-desjardins"	G6V 6Y8	46.796336	-71.172363
Canada	Quebec	Levis	"3008, Av. St-augustin"	G6Z 2L1	46.6961607	-71.2467094
Canada	Quebec	Levis	5335 Boul De La Rive-sud	G6V 4Z3	46.792521	-71.181183
Canada	Quebec	Levis	5865 Rue Des Arpents	G6V 6Y1	46.7869441	-71.1560527
Canada	Quebec	Levis	645 Av Taniata	G6Z 2C1	46.7383336	-71.2182624
Canada	Quebec	Levis	7335 Boul De La Rive Sud	G6V 7A3	46.813382	-71.154942
Canada	Quebec	Levis	"77b, Rte Du President-kennedy"	G6V 6C8	46.7921086	-71.1713207
Canada	Quebec	Levis	800 Av Taniata	G6Z 2C9	46.7300854	-71.2068389
Canada	Quebec	Longueuil	"120, Place Charles-le Moyne Suite 400, Local 400"	J4K 2T4	45.5245694	-73.5215706
Canada	Quebec	Longueuil	"1225, Boul. Jacques-cartier O"	J4K 0B4	45.50882	-73.471865
Canada	Quebec	Longueuil	"1375, Boul. Cure-poirier Ouest"	J4K 5K4	45.5108236	-73.4939108
Canada	Quebec	Longueuil	1515 Boul Taschereau	J4K 2X8	45.512925	-73.499411
Canada	Quebec	Longueuil	2145 Boul Roland-therrien	J4N 1P2	45.5376792	-73.4720834
Canada	Quebec	Longueuil	2695 Ch De Chambly	J4L 1M3	45.5230328	-73.4661636
Canada	Quebec	Longueuil	2836 Chemin Chambly	J4L 1M9	45.520555	-73.461262
Canada	Quebec	Longueuil	310 Boul Roland-therrien	J4H 3V9	45.5478368	-73.4954187
Canada	Quebec	Longueuil	"5710, Grande Allee"	J3Y 1B2	45.473091	-73.440042
Canada	Quebec	Longueuil	825 Ch De Chambly	J4H 3M2	45.536015	-73.496901
Canada	Quebec	Longueuil	895 Rue St Laurent Ouest	J4K 2V1	45.5271451	-73.5136856
Canada	Quebec	Louiseville	1440 Blvd St Laurent Est	J5V 2L4	46.2616354	-72.8792901
Canada	Quebec	Louiseville	731 Boul St Laurent Ouest	J5V 1K9	46.2556463	-72.9545479
Canada	Quebec	Magog	1008 Rue Sherbrooke	J1X 2T1	45.2715783	-72.1377397
Canada	Quebec	Magog	1859 Rue Sherbrooke	J1X 2T5	45.2790733	-72.1287794
Canada	Quebec	Magog	"2911 Ch Milletta, Local 140"	J1X 0R4	45.2910845	-72.21354397
Canada	Quebec	Maniwaki	22 Rue Principale Nord	J9E 2B3	46.379877	-75.982919
Canada	Quebec	Marieville	155 Rue Ouellette	J3M 1A5	45.437908	-73.171277
Canada	Quebec	Mascouche	"101, Montee Masson"	J7K 3B4	45.722658	-73.6201616
Canada	Quebec	Mascouche	3106 Chemin Sainte-marie	J7K 1P2	45.742637	-73.598438
Canada	Quebec	Mascouche	56 Ch Des Anglais	J7L 3N6	45.7258297	-73.65644905
Canada	Quebec	Mascouche	"590, Montee Masson"	J7K 2L5	45.73625217	-73.6127164
Canada	Quebec	Maskinonge	161 Autoroute 40 Est Local 100	J0K 1N0	46.213324	-73.01188469
Canada	Quebec	Matane	1105 Av Du Phare Ouest	G4W 3M6	48.845021	-67.5575
Canada	Quebec	Matane	695 Av Du Phare	G4W 1V4	48.851457	-67.53543
Canada	Quebec	Mcmasterville	801 Boul Laurier	J3G 0K5	45.54471	-73.237358
Canada	Quebec	Mercier	611 Boul St Jean-baptiste	J6R 2A8	45.322362	-73.738703
Canada	Quebec	Metabetchouan-lac-a-la-croix	"7, Rue Des Erables"	G8G 1P9	48.42394	-71.868354
Canada	Quebec	Mirabel	13100 Blvd Henri-fabre	J7N 3C6	45.6883573	-74.0174663
Canada	Quebec	Mirabel	13935 Rue St Simon	J7N 1P4	45.7048842	-74.0957523
Canada	Quebec	Mirabel	"14055, Boul. Du Cure-labelle"	J7J 1M3	45.708535	-73.933245
Canada	Quebec	Mirabel	17535 Ch Charles	J7J 1P3	45.69008884	-73.93834773
Canada	Quebec	Mirabel	17555 Chemin Charles	J7J 1P3	45.69008884	-73.93834773
Canada	Quebec	Mirabel	18205 Boul De Versailles	J7J 0R6	45.679227	-73.921024
Canada	Quebec	Mirabel	8120 Chemin Du Chicot Nord	J7N 2H5	45.6265809	-73.9684779
Canada	Quebec	Mont Saint-hilaire	10 Rue Brunet	J3H 0M7	45.592668	-73.185832
Canada	Quebec	Mont Saint-hilaire	741 Sir Wilfrid Laurier Boul	J3H 4X8	45.5720183	-73.1769887
Canada	Quebec	Mont-joli	1019 Boul Jacques-cartier	G5H 2S5	48.594672	-68.206996
Canada	Quebec	Mont-joli	1730 Boul Gaboury	G5H 3J2	48.580734	-68.188074
Canada	Quebec	Mont-laurier	"2597, Ch. De La Lievre Nord"	J9L 3G3	46.5543517	-75.5156702
Canada	Quebec	Mont-laurier	576 Boul Albiny-paquette	J9L 1L3	46.5506105	-75.4948218
Canada	Quebec	Mont-tremblant	180 Rue De St Jovite	J8E 2Z9	46.118049	-74.560921
Canada	Quebec	Mont-tremblant	"61, Montee Ryan"	J8E 1S3	46.13378	-74.613868
Canada	Quebec	Montmagny	"55, Boul. Tache Ouest"	G5V 1B6	46.9806664	-70.5666658
Canada	Quebec	Montmagny	90-c Route Jean-baptiste-casault	G5V 3R8	46.9406237	-70.65622737
Canada	Quebec	Montreal	1000 Rue Legendre Ouest	H4N 3L9	45.5329979	-73.6528033
Canada	Quebec	Montreal	10433 Boul Pie-ix	H1H 3Z9	45.58739	-73.6330384
Canada	Quebec	Montreal	"10725, Boul Henri-bourassa Est"	H1C 1G7	45.6523926	-73.5368364
Canada	Quebec	Montreal	115 Cremazie Ouest	H2N 1L4	45.540077	-73.6433407
Canada	Quebec	Montreal	1220 Boul St Jean-baptiste	H1B 4A2	45.5206075	-73.123883
Canada	Quebec	Montreal	12451 Boul Rudolphe-forget	H1E 0A2	45.6487928	-73.5779097
Canada	Quebec	Montreal	1257 Rue Peel	H3B 5L4	45.499931	-73.572411
Canada	Quebec	Montreal	1260 Rue De La Gauchetiere W - Centre Bell.	H3B 5E8	45.508576	-73.559567
Canada	Quebec	Montreal	15 Av Du Mont-royal Ouest	H2T 2R9	45.519956	-73.586909
Canada	Quebec	Montreal	1508 Rue De Bleury	H3A 2J2	45.506677	-73.56814
Canada	Quebec	Montreal	"1550, Boul. De Maisonneuve"	H3G 1N2	45.4959914	-73.5789387
Canada	Quebec	Montreal	15560 Rue Sherbrooke Est	H1A 1C9	45.6907388	-73.4967322
Canada	Quebec	Montreal	"159, St-antoine Ouest, Suite 165"	H2Z 1H2	45.5050692	-73.5585448
Canada	Quebec	Montreal	1599 Rue St Denis	H2X 3K3	45.5148903	-73.5626033
Canada	Quebec	Montreal	1611 Rue Ste-catherine Ouest	H3H 1L8	45.494955	-73.57838
